600LP,,600LP1,,600LP2,,550LP,,600SP800N,,600SP800N1,,530SP,,GSBS,,550LP2,,530SP2,,530SP_HI,,
Wavelength (nm),Abs,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
,,,,536.9302368,0.013024549,536.9302368,0.0187228024,536.9302368,91.280159,536.9302368,91.30056,536.9302368,1.254866362,536.9302368,98.80529022,536.9302368,0.01073518209,536.9302368,1.05391717,,,
,,,,536.0278931,0.02039798722,536.0278931,0.01737633534,536.0278931,91.11412811,536.0278931,91.09081268,536.0278931,2.133328438,536.0278931,98.24160004,536.0278931,0.0154463388,536.0278931,1.804947257,,,
,,,,534.9749146,0.01713394374,534.9749146,0.01903182641,534.9749146,91.2250824,534.9749146,91.1595993,534.9749146,3.938658476,534.9749146,97.39964294,534.9749146,0.0108950492,534.9749146,3.266737938,,,
,,,,534.0721436,0.004970694892,534.0721436,0.008936500177,534.0721436,91.61741638,534.0721436,91.56157684,534.0721436,6.507411003,534.0721436,96.94976807,534.0721436,0.005417717621,534.0721436,5.356467724,,,
,,,,533.0186768,0.02172536589,533.0186768,0.01573290862,533.0186768,91.31665802,533.0186768,91.30966949,533.0186768,11.38493729,533.0186768,96.58182526,533.0186768,0.001755882637,533.0186768,9.405305862,,,
,,,,531.9649658,0.03065140359,531.9649658,0.01549974084,531.9649658,91.35700989,531.9649658,91.27040863,531.9649658,20.12150192,531.9649658,96.3967514,531.9649658,0.01333942171,531.9649658,17.23197174,,,
,,,,531.0616455,0.02052323334,531.0616455,0.006332769524,531.0616455,91.13102722,531.0616455,91.15608978,531.0616455,33.11611557,531.0616455,96.49549866,531.0616455,0.007249454968,531.0616455,27.90356064,,,
,,,,530.0074463,0.008556934074,530.0074463,0.01340687554,530.0074463,91.2292099,530.0074463,91.20062256,530.0074463,53.30554962,530.0074463,96.95083618,530.0074463,0.005308557302,530.0074463,47.1410408,,,
,,,,528.953064,0.009856068529,528.953064,0.006914074533,528.953064,91.5865097,528.953064,91.54476929,528.953064,69.14180756,528.953064,97.46604919,528.953064,0.0004763795878,528.953064,63.03451157,,,
,,,,528.0490723,0.01461017132,528.0490723,0.01385033876,528.0490723,91.14613342,528.0490723,91.16009521,528.0490723,81.85446167,528.0490723,97.95082855,528.0490723,-0.002205867786,528.0490723,77.55332947,,,
,,,,526.9941406,0.00851618126,526.9941406,0.01432607137,526.9941406,91.53435516,526.9941406,91.4691925,526.9941406,88.44606018,526.9941406,98.15364838,526.9941406,0,526.9941406,86.41255951,,,
,,,,525.9390259,-0.002149880398,525.9390259,0.01805211231,525.9390259,91.67043304,525.9390259,91.66503906,525.9390259,91.67943573,525.9390259,98.04360199,525.9390259,0.02238330431,525.9390259,90.46970367,,,
,,,,525.0344238,0.008630504832,525.0344238,0.01090936363,525.0344238,91.40609741,525.0344238,91.3840332,525.0344238,93.02141571,525.0344238,97.57434082,525.0344238,0.004042589571,525.0344238,92.40560913,,,
,,,,523.9788208,0.01642294042,523.9788208,0.02878062427,523.9788208,91.7648468,523.9788208,91.75861359,523.9788208,93.92726898,523.9788208,96.98279572,523.9788208,0.01770869642,523.9788208,93.61522675,,,
,,,,523.0738525,0.0140253501,523.0738525,0.03023996204,523.0738525,91.76243591,523.0738525,91.71653748,523.0738525,94.3455658,523.0738525,96.77140045,523.0738525,0.01576545089,523.0738525,94.11885834,,,
,,,,522.0178223,0.01845145226,522.0178223,0.03328469023,522.0178223,92.08953857,522.0178223,92.06127167,522.0178223,94.62239075,522.0178223,97.06799316,522.0178223,0.01290616766,522.0178223,94.44992828,,,
,,,,520.9614868,0.0262420401,520.9614868,0.009403224103,520.9614868,91.86103058,520.9614868,91.84321594,520.9614868,94.81109619,520.9614868,97.70797729,520.9614868,0.01100320183,520.9614868,94.66635895,,,
,,,,520.0559082,0.01733272895,520.0559082,0.009936071932,520.0559082,91.53330231,520.0559082,91.51182556,520.0559082,94.92747498,520.0559082,98.19244385,520.0559082,0.01578981429,520.0559082,94.82837677,,,
,,,,518.9991455,0.003800964681,518.9991455,0.02274021879,518.9991455,92.03675842,518.9991455,92.01868439,518.9991455,95.04660034,518.9991455,98.67792511,518.9991455,0.01800966263,518.9991455,94.91062164,,,
,,,,517.9421387,0.007799987216,517.9421387,0.009272685274,517.9421387,91.63986206,517.9421387,91.6335144,517.9421387,95.0667572,517.9421387,97.25984955,517.9421387,0.01661184803,517.9421387,94.9532547,,,
,,,,517.0359497,0.008939187974,517.0359497,0.01763087697,517.0359497,91.73108673,517.0359497,91.71224213,517.0359497,95.09119415,517.0359497,87.17451477,517.0359497,0.01449872833,517.0359497,94.99908447,,,
,,,,515.9785156,0.002542577684,515.9785156,-0.00108734041,515.9785156,91.50183105,515.9785156,91.49691772,515.9785156,95.09747314,515.9785156,56.7151413,515.9785156,0.02186856791,515.9785156,95.03544617,,,
,,,,515.0719604,0.01578462683,515.0719604,0.0284581352,515.0719604,91.25812531,515.0719604,91.2550354,515.0719604,95.17491913,515.0719604,33.74876404,515.0719604,0.0196458064,515.0719604,95.07704926,,,
,,,,514.0140381,0.02091671899,514.0140381,0.003091569059,514.0140381,91.5690918,514.0140381,91.608078,514.0140381,95.10398865,514.0140381,12.0518961,514.0140381,0.03024792485,514.0140381,95.06242371,,,
,,,,512.9558716,0.02344606444,512.9558716,0.01257620007,512.9558716,91.35900116,512.9558716,91.38256836,512.9558716,94.97106934,512.9558716,3.834401131,512.9558716,0.03651702031,512.9558716,94.9171524,,,
,,,,512.0487061,0.009102395736,512.0487061,0.04407729581,512.0487061,91.43939209,512.0487061,91.40956116,512.0487061,94.82730865,512.0487061,1.652492404,512.0487061,0.02535525337,512.0487061,94.80252075,,,
,,,,510.9901123,0.02037786692,510.9901123,-0.007683681324,510.9901123,90.93629456,510.9901123,90.94555664,510.9901123,94.69825745,510.9901123,0.6979168653,510.9901123,0.007606763393,510.9901123,94.66998291,,,
,,,,509.9312744,0.005361092743,509.9312744,0.01739573106,509.9312744,90.85231781,509.9312744,90.82550049,509.9312744,94.58494568,509.9312744,0.3658819199,509.9312744,0.007800757885,509.9312744,94.59185791,,,
,,,,509.0234985,-0.0008154715761,509.0234985,-0.01162337232,509.0234985,90.95814514,509.0234985,90.97819519,509.0234985,94.56129456,509.0234985,0.25095433,509.0234985,0.002683102852,509.0234985,94.55450439,,,
,,,,507.9642029,-0.01645373181,507.9642029,0.01269129571,507.9642029,90.89373779,507.9642029,90.88237762,507.9642029,94.58187866,507.9642029,0.1917268932,507.9642029,-0.004351264797,507.9642029,94.47622681,,,
,,,,507.0560608,0.02597155608,507.0560608,0.005728649907,507.0560608,91.33151245,507.0560608,91.31014252,507.0560608,94.59592438,507.0560608,0.1321664751,507.0560608,-0.001523364568,507.0560608,94.46672821,,,
,,,,505.9963074,0.01926677115,505.9963074,0.003401002614,505.9963074,90.88795471,505.9963074,90.95690155,505.9963074,94.71273041,505.9963074,0.07822497189,505.9963074,0.009937638417,505.9963074,94.54815674,,,
,,,,504.9363403,0.01120068412,504.9363403,0.02219833061,504.9363403,91.31748962,504.9363403,91.237854,504.9363403,94.88960266,504.9363403,0.1076220423,504.9363403,0.04064350948,504.9363403,94.77477264,,,
,,,,504.0276184,-0.01314888895,504.0276184,0.0149944583,504.0276184,91.30684662,504.0276184,91.34657288,504.0276184,94.9544754,504.0276184,0.08974053711,504.0276184,0.02485168539,504.0276184,94.80905151,,,
,,,,502.9671936,-0.0009358597454,502.9671936,-0.00420740759,502.9671936,91.11878204,502.9671936,91.12476349,502.9671936,95.05590057,502.9671936,0.06560503691,502.9671936,0.02975588664,502.9671936,94.90724945,,,
,,,,502.058075,-0.003159036627,502.058075,-0.0187735036,502.058075,90.94909668,502.058075,90.94742584,502.058075,95.20183563,502.058075,0.05163790658,502.058075,0.003072170075,502.058075,95.07804871,,,
,,,,500.9972229,0.01328902878,500.9972229,0.02497724257,500.9972229,90.73114777,500.9972229,90.73453522,500.9972229,95.30590057,500.9972229,0.06846494973,500.9972229,0.04229628667,500.9972229,95.23509216,,,
,,,,499.9361267,0.01312895771,499.9361267,0.03404989466,499.9361267,91.19059753,499.9361267,91.17357635,499.9361267,95.46907806,499.9361267,0.0509172231,499.9361267,1.635198116,499.9361267,95.33289337,,,
,,,,499.0264282,0.01780663058,499.0264282,0.01919397339,499.0264282,90.82155609,499.0264282,90.79478455,499.0264282,95.44015503,499.0264282,0.02490911074,499.0264282,99.01784515,499.0264282,95.39618683,,,
,,,,497.9649048,0.01214825176,497.9649048,0.0231848415,497.9649048,90.95452118,497.9649048,90.90901184,497.9649048,95.46692657,497.9649048,0.0455253087,497.9649048,100.1054916,497.9649048,95.37428284,,,
,,,,497.0548401,0.03014029562,497.0548401,0.01406024955,497.0548401,90.78135681,497.0548401,90.77064514,497.0548401,95.47220612,497.0548401,0.05107481405,497.0548401,100.0904083,497.0548401,95.43528748,,,
,,,,495.9928589,0.01246554498,495.9928589,0.0267023854,495.9928589,91.08750916,495.9928589,91.04019165,495.9928589,95.43915558,495.9928589,0.04269238561,495.9928589,100.0871277,495.9928589,95.38651276,,,
,,,,494.9306641,0.02226836607,494.9306641,0.02231317945,494.9306641,91.33747864,494.9306641,91.36071777,494.9306641,95.4153595,494.9306641,0.03705314919,494.9306641,100.0747223,494.9306641,95.3363266,,,
,,,,494.0200195,0.00707064895,494.0200195,0.01875518635,494.0200195,91.36456299,494.0200195,91.31273651,494.0200195,95.34455872,494.0200195,0.04585199431,494.0200195,100.0113144,494.0200195,95.29466248,,,
,,,,492.9573975,0.0115526095,492.9573975,0.003331639804,492.9573975,91.35612488,492.9573975,91.37550354,492.9573975,95.27334595,492.9573975,0.02754691616,492.9573975,100.0380859,492.9573975,95.23339081,,,
,,,,492.0463562,0.01124214381,492.0463562,0.006222873926,492.0463562,91.23304749,492.0463562,91.24318695,492.0463562,95.24850464,492.0463562,0.007198377047,492.0463562,100.0276794,492.0463562,95.19328308,,,
,,,,490.9833069,0.02082353644,490.9833069,0,490.9833069,91.13105774,490.9833069,91.16205597,490.9833069,95.15881348,490.9833069,0.01005620323,490.9833069,99.98696136,490.9833069,95.11386108,,,
,,,,490.0719299,-0.0003048583458,490.0719299,0.005103876349,490.0719299,90.49848938,490.0719299,90.51664734,490.0719299,95.09033203,490.0719299,0.02856210247,490.0719299,99.98154449,490.0719299,95.01905823,,,
,,,,489.0084229,0.01651032269,489.0084229,0.01002055127,489.0084229,90.92937469,489.0084229,90.89901733,489.0084229,94.94194794,489.0084229,0.02012383379,489.0084229,99.96363831,489.0084229,94.8959198,,,
,,,,487.9447021,0.01012433972,487.9447021,0.01302070636,487.9447021,90.18771362,487.9447021,90.23025513,487.9447021,94.85507965,487.9447021,0.01731358841,487.9447021,99.95889282,487.9447021,94.8049469,,,
,,,,487.0327454,0.005629812833,487.0327454,0.004331442527,487.0327454,90.19788361,487.0327454,90.22199249,487.0327454,94.73480225,487.0327454,0.006796138827,487.0327454,99.94696808,487.0327454,94.70908356,,,
,,,,485.9685669,0.01359160058,485.9685669,0.006113534793,485.9685669,90.29515076,485.9685669,90.29335022,485.9685669,94.5761261,485.9685669,0.01389807742,485.9685669,99.92233276,485.9685669,94.53521729,,,
,,,,485.0562744,0.009456921369,485.0562744,0.0161962416,485.0562744,90.31610107,485.0562744,90.30980682,485.0562744,94.48331451,485.0562744,0.01579833589,485.0562744,99.96417999,485.0562744,94.46492767,,,
,,,,483.9916687,0.009786061943,483.9916687,0.0009360200493,483.9916687,90.08881378,483.9916687,90.08466339,483.9916687,94.33017731,483.9916687,0.02228231728,483.9916687,99.96817017,483.9916687,94.31322479,,,
,,,,482.9268799,0.004433970433,482.9268799,0.01090168115,482.9268799,90.33575439,482.9268799,90.32997131,482.9268799,94.12329865,482.9268799,0.0118756108,482.9268799,99.99381256,482.9268799,94.14408112,,,
,,,,482.0139771,0.02598475479,482.0139771,0.01625079475,482.0139771,90.28399658,482.0139771,90.2912674,482.0139771,93.8787384,482.0139771,0.01243758202,482.0139771,99.9991684,482.0139771,93.90842438,,,
,,,,480.948761,0.002962670289,480.948761,0.01427435596,480.948761,90.4233551,480.948761,90.3690567,480.948761,93.61058807,480.948761,0.05145256966,480.948761,99.99487305,480.948761,93.66410065,,,
,,,,480.0355225,0.01281118859,480.0355225,0.02031138353,480.0355225,90.49583435,480.0355225,90.49240112,480.0355225,93.42985535,480.0355225,0.02591114305,480.0355225,99.95146942,480.0355225,93.46838379,,,
,,,,478.9698486,0.02313079871,478.9698486,0.0260851495,478.9698486,90.40756226,478.9698486,90.35501099,478.9698486,93.2359314,478.9698486,0.01682644524,478.9698486,100.0568848,478.9698486,93.2833252,,,
,,,,478.0562439,0.01093095727,478.0562439,0.007101403549,478.0562439,90.78437042,478.0562439,90.76702118,478.0562439,93.05236053,478.0562439,0.058950793,478.0562439,100.0721893,478.0562439,93.10118866,,,
,,,,476.9901733,0.02184676379,476.9901733,0.005100351758,476.9901733,90.81182861,476.9901733,90.78994751,476.9901733,92.99285889,476.9901733,0.02208874747,476.9901733,100.0965805,476.9901733,92.96492767,,,
,,,,475.9238892,0.007671649102,475.9238892,0.007770093158,475.9238892,90.34896088,475.9238892,90.39828491,475.9238892,92.9378891,475.9238892,0.02158237249,475.9238892,100.0391693,475.9238892,92.97169495,,,
,,,,475.0097351,0.01260789856,475.0097351,0.009571573697,475.0097351,90.14599609,475.0097351,90.13000488,475.0097351,92.99562836,475.0097351,0.01452366076,475.0097351,100.0463715,475.0097351,93.00497437,,,
,,,,473.9429932,0.01934187487,473.9429932,0.03081421368,473.9429932,90.46008301,473.9429932,90.42503357,473.9429932,93.24837494,473.9429932,0.0218159277,473.9429932,100.1382217,473.9429932,93.2048111,,,
,,,,473.0285034,0.02258956805,473.0285034,0.01158383209,473.0285034,90.15804291,473.0285034,90.15983582,473.0285034,93.49085999,473.0285034,0.01920122094,473.0285034,100.1025543,473.0285034,93.412117,,,
,,,,471.9613647,0.02281153761,471.9613647,0.005116898101,471.9613647,89.78387451,471.9613647,89.79695892,471.9613647,93.88766479,471.9613647,0.04512408748,471.9613647,100.084343,471.9613647,93.77953339,,,
,,,,471.0464783,0.02226055786,471.0464783,0.01539812982,471.0464783,89.59893036,471.0464783,89.56163788,471.0464783,94.22654724,471.0464783,0.02968544699,471.0464783,100.0595322,471.0464783,94.04029846,,,
,,,,469.9789429,0.01175219845,469.9789429,0.01320379507,469.9789429,89.4133606,469.9789429,89.4151535,469.9789429,94.53140259,469.9789429,0.0213439893,469.9789429,100.063324,469.9789429,94.44297791,,,
,,,,469.0637207,0.01159354113,469.0637207,0.01858600229,469.0637207,89.30690002,469.0637207,89.28730774,469.0637207,94.79531097,469.0637207,0.003941279836,469.0637207,100.0417557,469.0637207,94.66610718,,,
,,,,467.9957581,0.009454131126,467.9957581,0.01419889554,467.9957581,88.9186554,467.9957581,88.99105072,467.9957581,95.04477692,467.9957581,-0.0003931652464,467.9957581,100.0542603,467.9957581,94.9158783,,,
,,,,466.9275818,0.004161558114,466.9275818,0.02148664556,466.9275818,89.21599579,466.9275818,89.24048615,466.9275818,95.14638519,466.9275818,0.01158275548,466.9275818,100.0111465,466.9275818,95.03000641,,,
,,,,466.0118103,0.007435821462,466.0118103,0.0249389261,466.0118103,89.39196777,466.0118103,89.42728424,466.0118103,95.12360382,466.0118103,0.01314649824,466.0118103,100.0057831,466.0118103,95.06119537,,,
,,,,464.9432373,0.0283347033,464.9432373,0.01755291224,464.9432373,89.74181366,464.9432373,89.75431061,464.9432373,94.96713257,464.9432373,0.02203178965,464.9432373,100.0026016,464.9432373,94.96857452,,,
,,,,464.0271301,0.01352810208,464.0271301,0.01671521366,464.0271301,89.41960907,464.0271301,89.45092773,464.0271301,94.79341125,464.0271301,0.01361757424,464.0271301,100.025177,464.0271301,94.79837799,,,
,,,,462.9581299,0.01094662491,462.9581299,0.01251448411,462.9581299,89.34163666,462.9581299,89.34305573,462.9581299,94.52132416,462.9581299,0.01865055412,462.9581299,99.96140289,462.9581299,94.55387115,,,
,,,,462.0416565,0.01731381938,462.0416565,0.01192695275,462.0416565,89.33828735,462.0416565,89.38392639,462.0416565,94.24139404,462.0416565,0.01898056641,462.0416565,99.9466095,462.0416565,94.27964783,,,
,,,,460.9722595,0.008968129754,460.9722595,0.003313943045,460.9722595,89.45326233,460.9722595,89.47164917,460.9722595,93.98548889,460.9722595,0.003313326743,460.9722595,99.93384552,460.9722595,94.0018158,,,
,,,,460.0554504,0.008325149305,460.0554504,-0.002460941439,460.0554504,89.19789886,460.0554504,89.25765991,460.0554504,93.93248749,460.0554504,0.01469229907,460.0554504,99.9509964,460.0554504,93.95440674,,,
,,,,458.9856262,0.008870843798,458.9856262,0.01439394802,458.9856262,88.3717041,458.9856262,88.38887024,458.9856262,93.8527832,458.9856262,0.0214912463,458.9856262,99.94321442,458.9856262,93.82901764,,,
,,,,458.0684814,0.00183834706,458.0684814,0.01263379492,458.0684814,87.91096497,458.0684814,87.93208313,458.0684814,93.89343262,458.0684814,0.02039210871,458.0684814,99.960289,458.0684814,93.85936737,,,
,,,,456.9982605,0.02204180136,456.9982605,0.01074645668,456.9982605,88.41442108,456.9982605,88.44664764,456.9982605,94.0161972,456.9982605,0.02550938539,456.9982605,99.98190308,456.9982605,93.9628067,,,
,,,,455.9278564,0.01781521738,455.9278564,0.01374067646,455.9278564,87.92004395,455.9278564,87.89903259,455.9278564,94.21240997,455.9278564,0.01013091486,455.9278564,99.99116516,455.9278564,94.1344223,,,
,,,,455.0101624,0.02287917212,455.0101624,0.008635999635,455.0101624,87.41704559,455.0101624,87.42657471,455.0101624,94.41888428,455.0101624,0.01494878251,455.0101624,100.0183945,455.0101624,94.31509399,,,
,,,,453.9393311,0.02819682471,453.9393311,0.006562051363,453.9393311,87.85254669,453.9393311,87.90319824,453.9393311,94.55690765,453.9393311,0.001653337851,453.9393311,100.0031204,453.9393311,94.45346832,,,
,,,,453.0213013,0.002193226945,453.0213013,0.01921831816,453.0213013,87.53627014,453.0213013,87.59996033,453.0213013,94.63616943,453.0213013,0.007195987739,453.0213013,99.98966217,453.0213013,94.53146362,,,
,,,,451.9500732,0.01609106921,451.9500732,0.01073771529,451.9500732,87.9541626,451.9500732,87.94693756,451.9500732,94.66326141,451.9500732,0.00794542022,451.9500732,99.95326996,451.9500732,94.59686279,,,
,,,,451.0317078,0.005763558671,451.0317078,0.01310522482,451.0317078,88.57001495,451.0317078,88.56668091,451.0317078,94.67022705,451.0317078,0.02748651244,451.0317078,99.9576416,451.0317078,94.60175323,,,
,,,,449.9601135,0.0109038502,449.9601135,0.007149730809,449.9601135,89.43218994,449.9601135,89.41854095,449.9601135,94.60471344,449.9601135,0.01873875782,449.9601135,99.93896484,449.9601135,94.58203125,,,
,,,,,,,,,,,,,,,,,,449.0414124,94.4352951,,,
,,,,,,,,,,,,,,,,,,447.9693909,94.34902954,,,
,,,,,,,,,,,,,,,,,,447.050354,94.28093719,,,
,,,,,,,,,,,,,,,,,,445.9779358,94.23925018,,,
,,,,,,,,,,,,,,,,,,445.0585632,94.14780426,,,
,,,,,,,,,,,,,,,,,,443.9857483,94.03759003,,,
,,,,,,,,,,,,,,,,,,443.06604,94.04133606,,,
,,,,,,,,,,,,,,,,,,441.9928589,94.02736664,,,
,,,,,,,,,,,,,,,,,,441.0728149,94.0118103,,,
,,,,,,,,,,,,,,,,,,439.9992371,94.00104523,,,
,,,,,,,,,,,,,,,,,,438.9254456,94.00959015,,,
,,,,,,,,,,,,,,,,,,438.0049133,93.96981049,,,
,,,,,,,,,,,,,,,,,,436.9307251,93.99445343,,,
,,,,,,,,,,,,,,,,,,436.0098572,94.03830719,,,
,,,,,,,,,,,,,,,,,,434.9353027,94.0526886,,,
,,,,,,,,,,,,,,,,,,434.0140991,94.06287384,,,
,,,,,,,,,,,,,,,,,,432.9391479,93.98677826,,,
,,,,,,,,,,,,,,,,,,432.0176086,93.90948486,,,
,,,,,,,,,,,,,,,,,,430.9422913,93.82271576,,,
,,,,,,,,,,,,,,,,,,430.0204468,93.70611572,,,
,,,,,,,,,,,,,,,,,,428.9447632,93.5679245,,,
,,,,,,,,,,,,,,,,,,428.022583,93.48042297,,,
,,,,,,,,,,,,,,,,,,426.9465027,93.43357849,,,
,,,,,,,,,,,,,,,,,,426.0239868,93.40724945,,,
,,,,,,,,,,,,,,,,,,424.9475403,93.41777802,,,
,,,,,,,,,,,,,,,,,,424.0247192,93.34099579,,,
,,,,,,,,,,,,,,,,,,422.9479065,93.16918945,,,
,,,,,,,,,,,,,,,,,,422.0247803,92.97940826,,,
,,,,,,,,,,,,,,,,,,420.9475708,92.65169525,,,
,,,,,,,,,,,,,,,,,,420.0241394,92.36766815,,,
,,,,,,,,,,,,,,,,,,418.9465637,91.84892273,,,
,,,,,,,,,,,,,,,,,,418.0227966,91.41944885,,,
,,,,,,,,,,,,,,,,,,416.9448853,90.98800659,,,
,,,,,,,,,,,,,,,,,,416.0207825,90.72544098,,,
,,,,,,,,,,,,,,,,,,414.9425049,90.61081696,,,
,,,,,,,,,,,,,,,,,,414.0180969,90.54670715,,,
,,,,,,,,,,,,,,,,,,412.9394531,90.59207153,,,
,,,,,,,,,,,,,,,,,,412.01474,90.68464661,,,
,,,,,,,,,,,,,,,,,,410.93573,90.78863525,,,
,,,,,,,,,,,,,,,,,,410.0106812,90.85138702,,,
,,,,,,,,,,,,,,,,,,408.9313049,90.7926178,,,
,,,,,,,,,,,,,,,,,,408.0059814,90.66197968,,,
,,,,,,,,,,,,,,,,,,406.9262695,90.37190247,,,
,,,,,,,,,,,,,,,,,,406.0006104,89.99484253,,,
,,,,,,,,,,,,,,,,,,405.0748291,89.60597229,,,
,,,,,,,,,,,,,,,,,,403.9945984,88.96578217,,,
,,,,,,,,,,,,,,,,,,403.068512,88.1832962,,,
,,,,,,,,,,,,,,,,,,401.9878845,87.4118576,,,
,,,,,,,,,,,,,,,,,,401.0615234,86.82494354,,,
,,,,,,,,,,,,,,,,,,399.9805603,86.48336792,,,
,,,,,,,,,,,,,,,,,,399.0538635,86.35366821,,,
,,,,,,,,,,,,,,,,,,397.9725647,86.28851318,,,
,,,,,,,,,,,,,,,,,,397.0455627,86.14015961,,,
,,,,,,,,,,,,,,,,,,395.9638977,85.45601654,,,
,,,,,,,,,,,,,,,,,,395.0366211,84.55941772,,,
,,,,,,,,,,,,,,,,,,393.9546204,82.7855072,,,
,,,,,,,,,,,,,,,,,,393.0270386,80.96593475,,,
,,,,,,,,,,,,,,,,,,391.9446716,79.0712204,,,
,,,,,,,,,,,,,,,,,,391.0168152,77.85102081,,,
,,,,,,,,,,,,,,,,,,389.9341125,77.35108948,,,
,,,,,,,,,,,,,,,,,,389.0059509,77.33483887,,,
,,,,,,,,,,,,,,,,,,387.9229126,77.14454651,,,
,,,,,,,,,,,,,,,,,,386.9944458,75.82954407,,,
,,,,,,,,,,,,,,,,,,386.0658264,73.11125183,,,
,,,,,,,,,,,,,,,,,,384.9822998,68.92547607,,,
,,,,,,,,,,,,,,,,,,384.0534058,66.25815582,,,
,,,,,,,,,,,,,,,,,,382.9695435,63.12339783,,,
,,,,,,,,,,,,,,,,,,382.0403748,61.40965271,,,
,,,,,,,,,,,,,,,,,,380.9561768,61.28571701,,,
,,,,,,,,,,,,,,,,,,380.0267029,61.12513733,,,
,,,,,,,,,,,,,,,,,,378.9421692,59.25328827,,,
,,,,,,,,,,,,,,,,,,378.0124207,56.26438904,,,
,,,,,,,,,,,,,,,,,,376.9275513,49.62998581,,,
,,,,,,,,,,,,,,,,,,375.9974976,44.23524857,,,
,,,,,,,,,,,,,,,,,,375.0673523,40.70428467,,,
,,,,,,,,,,,,,,,,,,373.9819946,39.1317482,,,
,,,,,,,,,,,,,,,,,,373.0515442,38.36074829,,,
,,,,,,,,,,,,,,,,,,371.9658508,35.99750519,,,
,,,,,,,,,,,,,,,,,,371.0351257,31.44537163,,,
,,,,,,,,,,,,,,,,,,369.9491272,24.9003849,,,
,,,,,,,,,,,,,,,,,,369.0181274,20.54534721,,,
,,,,,,,,,,,,,,,,,,367.9317932,17.5319252,,,
,,,,,,,,,,,,,,,,,,367.0005188,15.6534729,,,
,,,,,,,,,,,,,,,,,,366.0690918,13.33850479,,,
,,,,,,,,,,,,,,,,,,364.9822998,9.639381409,,,
,,,,,,,,,,,,,,,,,,364.0505981,6.709872246,,,
,,,,,,,,,,,,,,,,,,362.9634705,4.424195766,,,
,,,,,,,,,,,,,,,,,,362.0315247,3.155132294,,,
,,,,,,,,,,,,,,,,,,360.9440918,2.008691788,,,
,,,,,,,,,,,,,,,,,,360.0118408,1.226831675,,,
,,,,,,,,,,,,,,,,,,358.9241028,0.5478726029,,,
,,,,,,,,,,,,,,,,,,357.9916077,0.365383178,,,
,,,,,,,,,,,,,,,,,,357.05896,0.191463694,,,
,,,,,,,,,,,,,,,,,,355.9707642,0.1018186212,,,
,,,,,,,,,,,,,,,,,,355.0378723,0.05965036526,,,
,,,,,,,,,,,,,,,,,,353.9493408,0.04307940975,,,
,,,,,,,,,,,,,,,,,,353.0161743,0.04325957224,,,
,,,,,,,,,,,,,,,,,,351.9273376,0.02279365622,,,
,,,,,,,,,,,,,,,,,,350.9938965,0.02772106044,,,
,,,,,,,,,,,,,,,,,,350.0603638,0.01576033607,,,

600LP,
600LP
Collection Time: 5/10/2018 5:14:12 PM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         24000.000
UV-Vis Data Interval (nm)         5.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : Default
Date/Time stamp: 5/10/2018 5:12:26 PM
Method Modifications:
Cell Changer 6x6 Changed: 5/10/2018 5:12:37 PM, Old:1, New:0
UVVIS SAT Changed: 5/10/2018 5:12:38 PM, Old:0.1000, New:0.0125
NIR SAT Changed: 5/10/2018 5:12:38 PM, Old:0.1000, New:0.0125
Common SAT Changed: 5/10/2018 5:12:38 PM, Old:0.1000, New:0.0125
Baseline Correction Changed: 5/10/2018 5:12:42 PM, Old:0, New:1
Temp Controller Changed: 5/10/2018 5:12:42 PM, Old:0, New:2
Sipper Type Changed: 5/10/2018 5:12:42 PM, Old:Internal RSA, New:External sipper
End Method Modifications
<Current Wavelength> , 240.0

600LP1,
600LP1
Collection Time: 5/10/2018 5:18:01 PM
Operator Name  :
Scan Software Version: 3.00(182)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        650.0
Stop (nm)                         450.0
X Mode                            Nanometers
Y Mode                            %T
UV-Vis Scan Rate (nm/min)         600.000
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : Default
Date/Time stamp: 5/10/2018 5:12:26 PM
Method Modifications:
Cell Changer 6x6 Changed: 5/10/2018 5:12:37 PM, Old:1, New:0
UVVIS SAT Changed: 5/10/2018 5:12:38 PM, Old:0.1000, New:0.0125
NIR SAT Changed: 5/10/2018 5:12:38 PM, Old:0.1000, New:0.0125
Common SAT Changed: 5/10/2018 5:12:38 PM, Old:0.1000, New:0.0125
Baseline Correction Changed: 5/10/2018 5:12:42 PM, Old:0, New:1
